HYDROCORTISONE,19.707123,0.0,0.0,0.0,0.0,0.0,45.017696,189.58463
NITROGLYCERIN,19.639174,75.603355,10.070625,0.0,0.0,8.066865,0.0,0.0
ATORVASTATIN,19.0162,93.286575,28.84992,82.4399,0.0,0.0,0.0,282.79697
IPRATROPIUM,16.655092,0.0,0.0,11.826694,0.0,69.07693,3.9847846,26.968924
AMINOCAPROIC ACID,15.898342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bilirubin_max,15.414107,128.31511,23.169546,51.654003,205.71956,340.32083,403.427,296.22473
HYDROMORPHONE,14.949553,0.0,0.0,0.0,20.04316,0.0,66.248856,15.652296
DEXAMETHASONE,14.435498,0.0,0.0,0.0,0.0,0.0,28.387108,25.03249
FAMOTIDINE,12.0984125,37.51244,0.0,3.2123127,13.532375,144.08759,8.113656,0.0
CALCIUM CARBONATE,11.110411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIPERACILLIN,11.027981,0.0,12.9477625,11.433596,0.0,57.516266,12.2243185,14.515175
ACETAMIN,10.5098715,8.62764,8.342371,0.0,29.75586,0.0,45.59734,0.0
PHYTONADIONE,9.90591,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEFEPIME,9.395092,0.0,0.0,0.0,0.0,22.045307,0.0,4.3138595
ALBUTEROL,8.13717,56.243893,0.0,50.410072,7.531067,56.80892,0.0,5.8710938
METRONIDAZOLE,7.4417777,0.0,0.0,0.0,0.0,0.0,14.332685,0.0
NOREPINEPHRINE,7.2569833,0.0,323.88422,21.320137,153.20593,84.62649,22.909267,616.29706
MIDAZOLAM,6.82517,0.0,27.378809,159.63417,0.0,0.0,0.0,100.892395
CALCIUM GLUCONATE,5.180544,0.0,0.0,0.0,0.0,0.0,48.085606,48.769268
LORAZEPAM,4.721876,0.0,0.0,0.0,105.69519,0.0,0.0,6.530138
INSULIN,4.555371,0.0,321.2506,0.0,33.647255,48.06133,243.96071,287.40878
OMEPRAZOLE,3.7525795,0.0,0.0,86.07926,0.0,114.75619,0.0,3.1190717
AZITHROMYCIN,3.5470574,0.0,0.0,11.603559,0.0,0.0,0.0,0.0
NITRO-BID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEDROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NITROPRUSSIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEROPENEM,0.0,0.0,0.0,17.828314,0.0,0.0,0.0,15.841356
NORMODYNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORVASC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYSTATIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGNESIUM SULF,0.0,0.0,28.706867,10.880381,0.0,29.105461,16.345707,132.95642
MEPERIDINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.045048
NICODERM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MERREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NICOTINE,0.0,0.0,0.0,0.0,0.0,0.0,14.863975,0.0
MILK OF MAGNESIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONO-SOD,0.0,0.0,0.0,0.0,0.0,0.0,3.2512522,0.0
MIDODRINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOTRIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUPIROCIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.23954
NAFCILLIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NALOXONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METOCLOPRAMIDE,0.0,0.0,0.0,0.0,0.0,0.0,14.875945,0.0
NARCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEOSTIGMINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEOSTIGMINE METHYLSULFATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEURONTIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METHYLPREDNISOLONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXTERONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NICARDIPINE,0.0,0.0,0.0,0.0,0.0,0.0,10.376166,0.0
MINERAL OIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METFORMIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XANAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNU-IMMUNE-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPTIRAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORADOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SODIUM BICARBONATE,0.0,0.0,26.682848,0.0,54.42078,0.0,45.65887,222.23883
SODIUM PHOSPHATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SODIUM POLYSTYRENE SULFONATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPIRONOLACTONE,0.0,0.0,0.0,0.0,30.911392,0.0,0.0,0.0
SUBLIMAZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCINYLCHOLINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TICAGRELOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIOTROPIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZOLPIDEM,0.0,0.0,0.0,51.769005,0.0,0.0,28.681465,0.0
ZOCOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAMADOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.275272
SIMETHICONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRANDATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRANSDERM-SCOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAZODONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULTRAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGNESIUM HYDROXIDE,0.0,0.0,0.0,12.738264,0.0,0.0,0.0,12.035412
VASOPRESSIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VENTOLIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VITAMIN,0.0,0.0,0.0,0.0,0.0,0.0,258.89563,6.0734706
WARFARIN,0.0,0.0,0.0,0.0,0.0,0.0,49.917,0.0
SIMVASTATIN,0.0,0.0,0.0,0.0,27.218496,0.0,28.671707,0.0
SERTRALINE,0.0,0.0,0.0,0.0,0.0,0.0,44.35272,0.0
PARENTERAL NUTRITION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRILOCAINE,0.0,0.0,0.0,0.0,0.0,0.0,9.080368,56.737026
PERCOCET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHENERGAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHENYLEPHRINE,0.0,0.0,219.86043,0.0,46.40771,0.0,0.0,298.7894
PLASMA-LYTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAVIX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNEUMOCOCCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZESTRIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLYETHYLENE GLYCOL,0.0,0.0,0.0,98.477425,0.0,31.903667,0.0,116.505806
PRAVASTATIN SODIUM,0.0,0.0,0.0,0.0,0.0,0.0,46.535107,80.96933
PRECEDEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRINIVIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEROQUEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROCHLORPERAZINE,0.0,0.0,0.0,0.0,0.0,0.0,247.52412,193.06393
PROMETHAZINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROPOFOL,0.0,0.0,0.0,199.4002,0.0,52.63264,292.3135,376.06882
PULMICORT RESPULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUETIAPINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REFRESH P.M. OP OINT,0.0,0.0,0.0,0.0,0.0,0.0,31.155525,0.0
REGLAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RESTORIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROCURONIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROXICODONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGNESIUM OXIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPHENHYDRAMINE,0.0,0.0,0.0,23.250105,0.0,0.0,43.308132,128.7607
MAGNESIUM CHLORIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUMINATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARDIZEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARVEDILOL,0.0,0.0,5.7563243,0.0,17.54846,0.0,48.270245,0.0
CATAPRES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEFAZOLIN,0.0,0.0,0.0,0.0,0.0,4.7283144,0.0,80.0252
CEPHULAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CETIRIZINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHLORHEXIDINE,0.0,0.0,8.696787,0.0,12.449958,44.599316,586.8191,257.41556
CIPROFLOXACIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CISATRACURIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITALOPRAM,0.0,0.0,0.0,0.0,12.1276245,0.0,0.0,0.0
CLINDAMYCIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLONAZEPAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLONIDINE,0.0,0.0,0.0,0.0,0.0,0.0,144.90369,58.16004
CLOPIDOGREL,0.0,0.0,0.0,0.0,0.0,0.0,4.7730465,9.568933
COMPAZINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COZAAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DECADRON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFINITY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DELTASONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEXMEDETOMIDINE,0.0,0.0,15.726497,0.0,0.0,0.0,89.32426,0.0
DEXTROSE,0.0,0.0,0.0,82.422935,21.26832,0.0,0.0,0.0
DIGOXIN,0.0,0.0,0.0,0.0,0.0,0.0,56.575058,43.414974
CALCIUM CHLORIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.340899
BUMEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIPRIVAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUMETANIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
is_female,0.0,30.393888,41.871857,110.89263,60.135715,85.14029,11.510611,38.07204
race_asian,0.0,10.495358,0.0,0.0,0.0,0.0,0.0,12.478311
race_black,0.0,23.45949,45.26329,4.168267,11.076757,0.0,17.788734,17.483328
race_hispanic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
race_other,0.0,177.41882,0.0,0.0,0.0,0.0,197.10225,784.3549
ADVAIR DISKUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLOPURINOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.87732
ALPRAZOLAM,0.0,0.0,0.0,0.0,3.8901448,0.0,0.0,21.512089
ALTEPLASE,0.0,0.0,0.0,4.794647,0.0,22.120636,70.09381,22.308405
ALUM HYDROXIDE,0.0,0.0,6.440373,0.0,0.0,0.0,88.6306,0.0
AMBIEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMIODARONE,0.0,19.842972,0.0,22.804272,0.0,274.9803,111.87484,394.94424
AMLODIPINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTICOAGULANT,0.0,0.0,0.0,0.0,0.0,0.0,144.84566,76.54141
APRESOLINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCORBIC ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATENOLOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATROPINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATROVENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACITRACIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAYER CHEWABLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIOTENE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BISACODYL,0.0,0.0,303.98364,144.6141,8.436433,0.0,0.0,0.0
DILTIAZEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOPAMINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAALOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IBUPROFEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFLUENZA VAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INFUVITE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSULIN DETEMIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOHEXOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOPAMIDOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.09031
ISOSORBIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAYCIEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAYEXALATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KEPPRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KETOROLAC,0.0,0.0,0.0,0.0,15.532248,0.0,0.0,0.0
KLONOPIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
