col_name,Agg
CITALOPRAM,0.05060686782935784
MONO-SOD,0.04884309809362336
TRAZODONE,0.047180559829027274
PROCHLORPERAZINE,0.04211636964979648
GLYCOPYRROLATE,0.04019349773605693
GLUCAGON,0.03818174421973227
HYDROCHLOROTHIAZIDE,0.037276964869027915
LANTUS,0.035950818022755925
NICARDIPINE,0.03408825582135384
IBUPROFEN,0.0340323555772545
ISOSORBIDE,0.0324725059412066
MEPERIDINE,0.031684738242849494
PHYTONADIONE,0.028366343960895046
LISINOPRIL,0.027967425844790967
CLONAZEPAM,0.027269421848183376
INFUVITE,0.026143418327320152
sodium_min,0.02433534484272675
bun_first,0.024139871020123452
PRILOCAINE,0.020800497440034368
TICAGRELOR,0.020712133893215204
METFORMIN,0.020352390106315104
DEXAMETHASONE,0.020266342945916258
ANTICOAGULANT,0.019858888467685694
BACITRACIN,0.019815106266364735
CEFTRIAXONE,0.018145347576092593
platelet_max,0.01629801232142518
SERTRALINE,0.014660772518427427
TACROLIMUS,0.014480453336913439
ETOMIDATE,0.014259001775408299
BUMETANIDE,0.011579734014943593
CIPROFLOXACIN,0.010702986207874824
NYSTATIN,0.008050940346377993
REFRESH P.M. OP OINT,0.007594894754187284
NEOSTIGMINE METHYLSULFATE,0.006866771356774621
POTASSIUM PHOSPHATE,0.005999759562056048
ATENOLOL,0.0037675016519404594
SPIRONOLACTONE,0.0006398906306135413
ECOTRIN,0.0
EPHEDRINE,0.0
EPINEPHRINE,0.0
CATAPRES,0.0
FAT EMULSION,0.0
SIMETHICONE,0.0
CARDIZEM,0.0
SEROQUEL,0.0
CISATRACURIUM,0.0
SUBLIMAZE,0.0
ROXICODONE,0.0
FLOMAX,0.0
FLUMAZENIL,0.0
RESTORIL,0.0
REGLAN,0.0
BUMINATE,0.0
PULMICORT RESPULE,0.0
GLUCAGEN,0.0
HALDOL,0.0
FLAGYL,0.0
SUCCINYLCHOLINE,0.0
PRINIVIL,0.0
VALIUM,0.0
CLINDAMYCIN,0.0
ZOCOR,0.0
ZESTRIL,0.0
XANAX,0.0
COMPAZINE,0.0
COREG,0.0
VENTOLIN,0.0
VASOPRESSIN,0.0
COZAAR,0.0
ULTRAM,0.0
DOPAMINE,0.0
DECADRON,0.0
TRANSDERM-SCOP,0.0
TRANDATE,0.0
DEFINITY,0.0
TORADOL,0.0
DELTASONE,0.0
CETIRIZINE,0.0
CEPHULAC,0.0
DIPRIVAN,0.0
BUMEX,0.0
PREDNISONE,0.0
HUMULIN,0.0
race_asian,0.0
ASCORBIC ACID,0.0
NITRO-BID,0.0
LIPITOR,0.0
NICODERM,0.0
APRESOLINE,0.0
NEXTERONE,0.0
NEURONTIN,0.0
NEOSTIGMINE,0.0
NARCAN,0.0
MAALOX,0.0
NAFCILLIN,0.0
ADVAIR DISKUS,0.0
MOTRIN,0.0
MAGNESIUM CHLORIDE,0.0
MAGOX,0.0
MINERAL OIL,0.0
MEDROL,0.0
MILK OF MAGNESIA,0.0
MERREM,0.0
NORCO,0.0
NORMODYNE,0.0
AMBIEN,0.0
NORVASC,0.0
PRECEDEX,0.0
BAYER CHEWABLE,0.0
IMDUR,0.0
INSULIN DETEMIR,0.0
PNU-IMMUNE-23,0.0
IOHEXOL,0.0
PLAVIX,0.0
KAYCIEL,0.0
KAYEXALATE,0.0
KEPPRA,0.0
KLONOPIN,0.0
PHENERGAN,0.0
PERCOCET,0.0
PARENTERAL NUTRITION,0.0
ATROVENT,0.0
LANOXIN,0.0
OPTIRAY,0.0
LEVAQUIN,0.0
LEVEMIR,0.0
ZOSYN,0.0
