col_name,Agg
platelet_max,3.3113589463013486
wbc_min,3.251180591300966
ALBUMIN,3.175252251809391
bicarbonate_last,3.1309674083273014
NOREPINEPHRINE,3.054044038032171
bg_pao2fio2ratio_last,3.044625273032142
hemoglobin_last,3.0313426351399007
CALCIUM GLUCONATE,2.9358117217679705
bg_pao2fio2ratio_max,2.822131326776523
resprate_first,2.797414060479468
spo2_first,2.598247065913873
hemoglobin_min,2.522139808744579
MIDAZOLAM,2.501762112647254
bilirubin_last,2.476026878092059
bilirubin_min,2.3940589644770793
heartrate_first,2.3493980571575426
inr_max,2.3343290496596794
HYDROCODONE,2.2087406181432523
lactate_min,2.1434809634401337
DEXMEDETOMIDINE,2.0912848344191346
is_female,2.073443341874896
lactate_max,2.025214303469611
AMLODIPINE,1.9782902397171718
albumin_min,1.9058926577330628
heartrate_max,1.8725265174288728
MORPHINE,1.8630113740862686
LISPRO,1.7927603663179112
BISACODYL,1.731216471249993
LABETALOL,1.6271537325107879
wbc_first,1.624229706994566
HYDROMORPHONE,1.5624298411176205
PROPOFOL,1.4694820229857162
LEVETIRACETAM,1.4319422593874958
SIMVASTATIN,1.3997260841683763
bg_pao2_last,1.362714906195674
PHENYLEPHRINE,1.339960181476735
VITAMIN,1.3231051306258377
calcium_min,1.2760835614741564
bilirubin_first,1.2727982341696187
glucose_min,1.2467703554526428
ALBUTEROL,1.2464899054787917
IPRATROPIUM,1.1873802978389831
bg_pao2_first,1.1423222306718657
platelet_min,1.12345449122844
PIPERACILLIN,1.1117506263561558
calcium_last,1.0512155353718482
RINGERS SOLUTION,1.0100302512624315
DIPHENHYDRAMINE,1.007398080757981
bg_pao2fio2ratio_min,1.0028485985549895
platelet_first,0.997492332951439
SODIUM CHLORIDE,0.9858897559304388
sysbp_min,0.9249686981137407
TRAMADOL,0.8554817102710799
LORAZEPAM,0.8270990303428194
NALOXONE,0.798755718419401
bg_ph_max,0.7751092727322042
calcium_max,0.7677025383508108
ATORVASTATIN,0.7589916941090498
CARVEDILOL,0.7367812349687928
HYDRALAZINE,0.7151129732230075
OXYCODONE,0.6905086926346051
PNEUMOCOCCAL,0.6593915534580629
CEFAZOLIN,0.5452968442893232
FOLIC ACID,0.5262887106797849
potassium_last,0.5184215556512516
resprate_last,0.505924023822198
wbc_max,0.4950051589187584
GLARGINE,0.4917521681799443
bicarbonate_max,0.48748424671241675
GABAPENTIN,0.41055467534914575
LISINOPRIL,0.40967026929979344
POLYETHYLENE GLYCOL,0.39971679252928205
PREDNISONE,0.39222798021319616
inr_last,0.33610374570661905
TAMSULOSIN,0.3051768609045147
THIAMINE,0.30145692550562087
SODIUM BICARBONATE,0.2936092774882624
WARFARIN,0.2891410066061013
GLUCOSE,0.2719014006077212
GLUCAGON,0.2583771976457982
DIAZEPAM,0.23082151082364816
MEROPENEM,0.21915102989002969
albumin_first,0.21544778609801113
resprate_max,0.2152643718443487
ALTEPLASE,0.20029134554957864
PHYTONADIONE,0.19217155239751518
MONO-SOD,0.19003586692899554
HALOPERIDOL,0.1900178340046604
BIOTENE,0.18446967496077993
LIDOCAINE,0.18284235720473263
METHYLPREDNISOLONE,0.17611166533876665
LEVOTHYROXINE,0.17564908040512753
FERROUS,0.17526238498227528
ALUM HYDROXIDE,0.17509428341989713
PROMETHAZINE,0.16404612127095522
LEVOFLOXACIN,0.1562382758285983
CALCIUM CARBONATE,0.1553621216199316
CLONAZEPAM,0.15041206256402162
LACTULOSE,0.1501325646816734
MINERAL,0.14935999187821278
bg_ph_first,0.1454398945111845
METRONIDAZOLE,0.14333863905915709
PROCHLORPERAZINE,0.1425741731003403
AMINOCAPROIC ACID,0.13966379147257163
lactate_last,0.1373011643978378
bg_pao2_min,0.13496668716753812
MUPIROCIN,0.13157920198862583
resprate_min,0.12828692712673945
NICARDIPINE,0.12413484705624424
CALCIUM CHLORIDE,0.12343630530296364
QUETIAPINE,0.11829936372195037
INSULIN DETEMIR,0.11825990388763524
ATROPINE,0.11650001081937698
LOSARTAN,0.1153399866959196
NITROGLYCERIN,0.1149411638267483
SODIUM POLYSTYRENE SULFONATE,0.11484120499081311
CLONIDINE,0.11389630114927807
SPIRONOLACTONE,0.11242327020945769
inr_min,0.11206658952228457
ALPRAZOLAM,0.11137814351468289
CEFEPIME,0.11071980281957068
ZOLPIDEM,0.10857876686719851
FAMOTIDINE,0.10773007459317496
MIDODRINE,0.1026067537575902
CEFTRIAXONE,0.09396578502569933
INFLUENZA VAC,0.0937777385493322
PRAVASTATIN SODIUM,0.09134447126371088
TICAGRELOR,0.09065977332434823
ALLOPURINOL,0.08857562173558559
DIGOXIN,0.08781870295422632
AZITHROMYCIN,0.08761847694728472
LACTATED RINGER,0.08083123888247798
REFRESH P.M. OP OINT,0.07945610949498706
sodium_min,0.07870915503175799
FLUTICASONE-SALMETEROL,0.0764939913163043
DEXAMETHASONE,0.07645590804044787
GUAIFENESIN,0.07325735588809977
ROCURONIUM,0.0729672820351564
bg_paco2_last,0.07221630125304314
bicarbonate_first,0.07088683770004972
POTASSIUM PHOSPHATE,0.06915168537840499
race_hispanic,0.0669887051565399
DILTIAZEM,0.06235917894837121
MAGNESIUM HYDROXIDE,0.060940769615013844
NITROPRUSSIDE,0.06025315792780932
potassium_first,0.055833005666660496
MAGNESIUM OXIDE,0.05494988111958786
PLASMA-LYTE,0.054078320076251185
SODIUM PHOSPHATE,0.050405178410316685
LANTUS,0.048639356380868144
HYDROCORTISONE,0.042011072754283306
NICOTINE,0.04091634820446308
ENOXAPARIN,0.04049167417638143
race_asian,0.04030099120484324
TRAZODONE,0.04020003331452554
CLOPIDOGREL,0.03949799801618768
IOPAMIDOL,0.036683923080155126
ISOSORBIDE,0.03402873008973373
NYSTATIN,0.029608324060315955
OMEPRAZOLE,0.02916562795987331
CITALOPRAM,0.028302037882928014
METOCLOPRAMIDE,0.02690954078798814
IBUPROFEN,0.025683470170478586
KETOROLAC,0.02559841574166074
NEOSTIGMINE METHYLSULFATE,0.025310834842074977
TIOTROPIUM,0.021464569524679396
ANTICOAGULANT,0.019066873027268425
GLYCOPYRROLATE,0.017162324620457123
LORATADINE,0.015522676328798654
PRILOCAINE,0.015251320231241277
METFORMIN,0.014490269969274956
MEPERIDINE,0.013343433243881597
CIPROFLOXACIN,0.010406160585225439
SERTRALINE,0.010398350282322028
ATENOLOL,0.009064226479410714
HYDROCHLOROTHIAZIDE,0.004283336484160781
INFUVITE,0.0025317615656965525
XANAX,0.0
VENTOLIN,0.0
PHENERGAN,0.0
PERCOCET,0.0
PARENTERAL NUTRITION,0.0
VASOPRESSIN,0.0
VALIUM,0.0
ZOCOR,0.0
ULTRAM,0.0
ZESTRIL,0.0
PULMICORT RESPULE,0.0
PLAVIX,0.0
PNU-IMMUNE-23,0.0
TRANSDERM-SCOP,0.0
TRANDATE,0.0
TORADOL,0.0
TACROLIMUS,0.0
SUBLIMAZE,0.0
SIMETHICONE,0.0
PRECEDEX,0.0
SEROQUEL,0.0
ROXICODONE,0.0
PRINIVIL,0.0
RESTORIL,0.0
REGLAN,0.0
SUCCINYLCHOLINE,0.0
MAALOX,0.0
OPTIRAY,0.0
NORVASC,0.0
FLAGYL,0.0
FAT EMULSION,0.0
ETOMIDATE,0.0
EPINEPHRINE,0.0
EPHEDRINE,0.0
ECOTRIN,0.0
DOPAMINE,0.0
DIPRIVAN,0.0
AMBIEN,0.0
DELTASONE,0.0
DEFINITY,0.0
DECADRON,0.0
COZAAR,0.0
COREG,0.0
COMPAZINE,0.0
CLINDAMYCIN,0.0
CISATRACURIUM,0.0
CETIRIZINE,0.0
CEPHULAC,0.0
CATAPRES,0.0
CARDIZEM,0.0
APRESOLINE,0.0
BUMINATE,0.0
BUMEX,0.0
BUMETANIDE,0.0
ASCORBIC ACID,0.0
BAYER CHEWABLE,0.0
BACITRACIN,0.0
ATROVENT,0.0
FLOMAX,0.0
FLUMAZENIL,0.0
GLUCAGEN,0.0
MEDROL,0.0
NORMODYNE,0.0
NORCO,0.0
NITRO-BID,0.0
NICODERM,0.0
NEXTERONE,0.0
NEURONTIN,0.0
NEOSTIGMINE,0.0
NARCAN,0.0
NAFCILLIN,0.0
MOTRIN,0.0
MINERAL OIL,0.0
MILK OF MAGNESIA,0.0
MERREM,0.0
MAGOX,0.0
HALDOL,0.0
MAGNESIUM CHLORIDE,0.0
LIPITOR,0.0
LEVEMIR,0.0
LEVAQUIN,0.0
LANOXIN,0.0
KLONOPIN,0.0
KEPPRA,0.0
KAYEXALATE,0.0
KAYCIEL,0.0
IOHEXOL,0.0
IMDUR,0.0
HUMULIN,0.0
ADVAIR DISKUS,0.0
ZOSYN,0.0
