tempc_last,116.90935,444.03192,106.357346,194.43036,125.77147,135.35631,373.00635,1970.9387
spo2_min,115.27844,190.8586,636.35126,300.09042,103.90882,73.10413,406.3113,662.50104
hematocrit_max,114.96754,109.10072,384.34714,113.218094,13.649449,91.098335,391.56995,1272.8544
albumin_last,114.433365,534.9205,273.09552,256.7445,263.74713,80.3686,184.56468,961.3658
inr_min,114.1176,13.931065,77.86533,64.92154,384.3549,207.78632,230.93079,348.62268
bg_baseexcess_max,111.7969,309.27313,60.412415,390.76465,600.21405,109.10166,1123.114,1272.4246
bg_paco2_max,110.05487,235.97305,781.8114,20.349289,160.99495,203.6935,252.28998,1132.3099
spo2_last,108.25666,212.64615,334.97235,205.2804,53.77411,116.87651,711.1423,940.6259
wbc_first,105.98078,274.901,119.16361,203.0887,595.9899,476.60425,408.22205,613.89185
heartrate_max,105.3874,521.6483,376.52777,434.86917,298.60928,667.1977,304.98627,2616.4114
platelet_max,104.78785,402.3305,252.02426,136.45413,96.51022,178.38123,1016.4726,485.17105
OXYCODONE,104.10535,0.0,120.08612,0.0,0.0,47.139618,0.0,0.0
LISPRO,103.38127,0.0,0.0,15.663425,6.3342257,0.0,0.0,477.49765
inr_last,100.00833,17.626804,271.08734,36.020763,114.158875,436.8087,219.23508,584.24646
bg_ph_max,99.43236,185.18968,287.65408,61.324226,355.9185,329.20404,226.00731,656.5848
bg_paco2_min,98.59264,253.60382,58.212704,272.22968,107.489655,424.6691,194.97667,1458.8739
hematocrit_first,97.65162,402.38434,221.5718,230.5083,47.668377,72.476036,156.4362,639.8772
resprate_last,96.025696,454.3479,66.65971,174.4513,265.94888,267.44244,414.0675,1193.615
wbc_max,92.82435,226.8181,488.31284,242.22218,258.61148,159.46272,248.63623,987.26697
tempc_first,92.49052,342.98376,95.242676,384.29498,621.61945,1006.3043,665.37915,1486.0555
bun_last,92.38641,281.0642,221.65204,123.29575,187.98674,167.09332,98.07348,1986.43
hematocrit_last,92.212364,317.88007,47.742805,78.20857,64.15256,99.38981,189.21986,549.0567
hematocrit_min,90.0274,14.755467,165.3061,177.77846,30.679539,231.88971,852.19794,504.1751
meanbp_max,89.58797,340.62897,102.111,296.02658,224.09164,303.14688,1526.1337,1121.9353
platelet_last,89.115036,58.698776,393.38214,222.45514,114.542465,395.04398,484.6762,414.48047
lactate_min,86.662254,139.02893,348.27713,52.73985,116.07517,297.71634,477.9091,483.34848
platelet_first,86.37656,192.40952,93.3897,174.71397,284.9448,53.137207,235.1416,1081.008
bg_ph_min,85.47924,199.50468,352.61566,491.60535,122.73133,264.81705,220.19708,379.70612
bun_max,84.721924,84.956474,98.53961,48.630253,734.79767,578.1536,256.61783,1844.1643
diasbp_max,84.30663,54.688934,471.6119,111.564896,181.58267,234.98703,610.8893,1027.5916
meanbp_first,83.07281,55.87421,550.7534,86.467606,147.37755,451.22528,1046.5205,623.291
sysbp_last,82.852554,172.88907,504.3204,186.85056,279.5938,297.3875,409.6094,595.4075
bg_ph_first,81.75883,131.16125,217.88696,199.25826,389.45987,154.58629,457.31888,414.50323
bg_baseexcess_min,81.60721,145.82005,69.192535,60.763,532.0903,193.16647,477.00818,1767.1353
sodium_min,81.42487,79.747986,159.32433,59.829918,65.6764,27.133492,99.68676,557.6537
bun_min,80.130875,241.27213,369.34647,88.35163,207.20648,80.840706,337.92117,1581.7766
glucose_max,79.50666,151.79659,215.65848,418.77173,275.47885,327.9787,1275.0637,1032.7902
calcium_min,77.19748,176.23228,213.59062,208.90503,958.157,207.13713,563.12524,750.49774
bicarbonate_min,75.27303,270.55515,184.75984,75.32296,20.8397,174.34288,189.24013,985.9944
sodium_last,74.67499,66.8159,210.4291,63.33287,51.094566,75.19321,281.03098,455.71445
calcium_last,73.86466,33.30137,145.14616,86.35282,426.80298,159.51085,309.87128,1300.5955
bg_paco2_first,71.604935,452.8713,452.67877,212.8458,378.36246,284.8587,272.89987,802.933
bg_pao2_first,71.345665,129.09398,364.72473,134.31726,848.05176,333.4334,374.19128,1250.4844
bicarbonate_max,66.314644,225.7665,458.88208,187.40918,76.17398,142.02695,262.7429,1799.3134
wbc_min,66.14061,101.002,130.4601,112.289635,117.96489,547.90344,971.6817,680.3727
hemoglobin_max,66.001785,48.565613,63.65453,118.28363,359.38617,49.27332,250.96176,73.34194
glucose_first,65.307274,193.44879,319.6078,131.92227,662.9932,181.65247,811.01715,1311.1908
inr_max,65.087494,8.085711,89.86169,61.721394,25.666853,148.97072,74.406395,690.60077
albumin_first,62.92067,349.44812,870.35486,38.592697,146.89322,96.5305,579.8871,989.2828
bicarbonate_last,61.21216,267.30444,126.49431,45.53587,45.702152,129.18158,649.4799,290.50177
PROPOFOL,60.763767,0.0,103.72955,0.0,0.0,0.0,31.179415,702.1696
potassium_last,60.525547,166.31255,56.023376,248.77908,92.986725,28.2208,473.74472,704.9348
potassium_max,59.237293,249.53836,151.98337,82.29064,178.47957,315.7876,413.90607,514.6013
bg_pao2_min,56.769802,175.46089,217.3793,289.27347,365.80203,495.12787,589.0365,1911.6906
sodium_first,55.694347,256.84778,88.682945,44.387104,66.050606,34.488667,212.53464,723.4549
sysbp_min,54.259174,96.69105,1473.7727,251.9544,486.38257,227.15144,592.5725,2189.7253
HEPARIN,51.965755,0.0,0.0,30.919775,0.0,128.90616,112.92058,51.62442
albumin_min,46.804916,183.5225,1258.9008,258.0462,20.442749,103.293655,51.674496,1418.211
bg_paco2_last,46.579487,193.41025,219.22395,101.09061,80.90019,259.93298,1788.4827,702.1978
SODIUM CHLORIDE,45.838673,461.7815,115.00269,348.10855,0.0,398.4497,340.52728,2717.9968
resprate_min,40.60245,832.07886,194.21884,450.28036,1182.9451,162.5612,649.88275,3127.5676
sodium_max,40.079563,164.86758,76.30054,52.177258,107.77661,100.9481,333.7773,238.8777
NYSTATIN,39.43148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METHYLPREDNISOLONE,39.316948,0.0,13.669171,230.12607,0.0,0.0,0.0,13.767243
FENTANYL,39.284264,0.0,1432.6638,117.2351,129.79573,108.27121,980.46094,1106.9037
albumin_max,38.962566,50.408436,144.54643,101.98836,57.38545,78.01506,786.72015,2055.0364
bun_first,35.029694,77.95916,425.17737,43.26521,202.00067,252.29453,2876.2441,511.4803
ENOXAPARIN,33.320866,51.98649,0.0,12.55717,0.0,0.0,0.0,721.1222
calcium_max,32.161327,150.00174,115.701996,46.49635,96.48515,54.537197,98.13853,694.9157
ATORVASTATIN,32.135704,0.0,347.20126,0.0,0.0,0.0,91.12661,3.8527818
bilirubin_last,27.657223,38.33612,54.437817,68.04437,83.32043,79.81519,766.5996,713.9583
LIDOCAINE,25.782614,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spo2_first,25.107042,322.0835,703.86505,151.46875,93.969864,448.45273,589.5654,882.2727
IBUPROFEN,22.730482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bg_baseexcess_first,22.355377,173.1628,94.71227,91.17363,3.0908923,299.558,321.61536,1631.1759
WARFARIN,19.851944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bilirubin_first,19.108051,22.924688,157.84663,83.09895,72.28627,346.67014,87.73769,220.2282
ACETAMIN,17.537378,0.0,35.97348,7.9749207,15.781991,0.0,29.489792,21.669888
FAMOTIDINE,16.260399,0.0,0.0,66.50376,0.0,56.02736,0.0,0.0
DEXTROSE,15.988938,0.0,225.28862,54.613895,0.0,0.0,80.268974,212.4256
bilirubin_min,12.548835,132.20882,269.9527,0.0,135.81812,91.78621,362.4804,819.3916
THIAMINE,11.287471,0.0,0.0,0.0,0.0,0.0,0.0,13.843753
INSULIN,10.976373,0.0,9.700472,0.0,28.609983,45.120167,115.363655,1030.9497
DIAZEPAM,10.776861,0.0,0.0,0.0,0.0,0.0,66.58919,0.0
electivesurgery,9.519883,151.12563,23.243315,14.12011,151.06046,118.77011,70.63031,2204.255
ASPIRIN,9.500383,51.141323,0.0,5.0748525,0.0,19.562748,79.587494,339.6121
DOCUSATE,9.385825,0.0,60.357563,11.846257,67.45223,71.481384,55.007298,125.18863
DIPHENHYDRAMINE,8.260061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GABAPENTIN,7.7092204,0.0,0.0,0.0,0.0,0.0,0.0,19.44265
HALOPERIDOL,7.147766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CITALOPRAM,6.960288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIMVASTATIN,6.7429705,0.0,13.081512,0.0,0.0,0.0,0.0,9.862028
QUETIAPINE,6.696592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OMEPRAZOLE,5.8516636,0.0,0.0,0.0,0.0,0.0,0.0,6.789379
ALBUTEROL,5.438603,78.59995,75.75353,24.723394,943.67053,0.0,133.07233,1223.1509
PANTOPRAZOLE,5.2928085,4.5918317,48.863857,49.051746,20.835852,0.0,958.38184,15.971336
EPINEPHRINE,4.759207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAZODONE,4.027393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LABETALOL,3.6995976,40.305595,0.0,8.964207,0.0,0.0,0.0,32.621773
CALCIUM GLUCONATE,2.7875032,0.0,0.0,0.0,0.0,0.0,453.857,0.0
GLYCOPYRROLATE,2.4771016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PERCOCET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHENERGAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNU-IMMUNE-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOREPINEPHRINE,0.0,0.0,14.39023,399.13077,0.0,20.926563,0.0,27.56843
NORMODYNE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NORVASC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALPRAZOLAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNEUMOCOCCAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALLOPURINOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.117882
PLAVIX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPTIRAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLASMA-LYTE,0.0,0.0,0.0,0.0,0.0,111.0915,0.0,42.020233
ALBUMIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.9436
PHYTONADIONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHENYLEPHRINE,0.0,0.0,16.81295,0.0,18.906574,0.0,0.0,0.0
NITROPRUSSIDE,0.0,0.0,0.0,0.0,0.0,0.0,29.313057,25.212717
PARENTERAL NUTRITION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.350729
BUMEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NITROGLYCERIN,0.0,0.0,0.0,0.0,0.0,0.0,74.86347,3043.3743
POLYETHYLENE GLYCOL,0.0,0.0,0.0,13.338853,0.0,0.0,0.0,75.0993
AMBIEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
METOCLOPRAMIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.616417
METOPROLOL,0.0,16.977905,85.12631,0.0,0.0,0.0,0.0,341.1207
ALUM HYDROXIDE,0.0,0.0,0.0,0.0,0.0,0.0,55.63216,68.506226
ALTEPLASE,0.0,0.0,0.0,23.385847,0.0,0.0,0.0,0.0
MIDODRINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILK OF MAGNESIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINERAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINERAL OIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONO-SOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.064606
MORPHINE,0.0,0.0,11.134711,26.395733,0.0,0.0,0.0,204.11757
MOTRIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MUPIROCIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAFCILLIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NALOXONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NARCAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEOSTIGMINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEOSTIGMINE METHYLSULFATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEURONTIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEXTERONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NICARDIPINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NICODERM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NICOTINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NITRO-BID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAVASTATIN SODIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POTASSIUM CHLORIDE,0.0,31.791162,13.072956,25.87689,29.406214,97.5768,0.0,74.07906
SPIRONOLACTONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUCCINYLCHOLINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TACROLIMUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAMSULOSIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
race_asian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TICAGRELOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIOTROPIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORADOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAMADOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRANDATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRANSDERM-SCOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULTRAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
race_other,0.0,0.0,398.77036,0.0,0.0,0.0,138.694,84.84463
VASOPRESSIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VENTOLIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VITAMIN,0.0,0.0,0.0,0.0,0.0,0.0,53.706345,21.598183
race_hispanic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XANAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZESTRIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZOCOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZOLPIDEM,0.0,0.0,0.0,0.0,0.0,0.0,65.75248,0.0
SUBLIMAZE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SODIUM POLYSTYRENE SULFONATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POTASSIUM PHOSPHATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SODIUM PHOSPHATE,0.0,0.0,0.0,0.0,0.0,0.0,31.161768,0.0
MERREM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRECEDEX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PREDNISONE,0.0,16.252396,0.0,0.0,0.0,0.0,0.0,0.0
PRILOCAINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.255311
PRINIVIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROCHLORPERAZINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PROMETHAZINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADVAIR DISKUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PULMICORT RESPULE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REFRESH P.M. OP OINT,0.0,0.0,0.0,0.0,0.0,0.0,59.61669,19.002174
REGLAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RESTORIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RINGERS SOLUTION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.76183
ROCURONIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROXICODONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SENNOSIDES,0.0,0.0,0.0,95.156815,0.0,0.0,0.0,150.48003
SEROQUEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERTRALINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIMETHICONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SODIUM BICARBONATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
race_black,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.701897
METFORMIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAGOX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEROPENEM,0.0,0.0,0.0,57.175083,0.0,362.34338,35.199333,120.110794
EPHEDRINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAYER CHEWABLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BACITRACIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIGOXIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DILTIAZEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZITHROMYCIN,0.0,0.0,0.0,0.0,19.240635,0.0,75.96394,83.69067
DIPRIVAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATROVENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOPAMINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECOTRIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATROPINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETOMIDATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUCAGEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATENOLOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FAT EMULSION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPART,0.0,0.0,26.246988,0.0,0.0,24.828217,0.0,109.89682
FERROUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLAGYL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLOMAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLUMAZENIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLUTICASONE-SALMETEROL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.42706
FOLIC ACID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUROSEMIDE,0.0,0.0,0.0,23.938004,59.073868,0.0,210.91711,0.0
DEXMEDETOMIDINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.899914
DEXAMETHASONE,0.0,0.0,0.0,27.76978,0.0,0.0,214.4257,0.0
DELTASONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFINITY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCIUM CARBONATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCIUM CHLORIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARDIZEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARVEDILOL,0.0,0.0,0.0,0.0,24.985374,0.0,133.51573,674.99817
CATAPRES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUMETANIDE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BISACODYL,0.0,0.0,0.0,38.61947,0.0,0.0,0.0,0.0
BIOTENE,0.0,0.0,140.38959,0.0,0.0,0.0,0.0,21.085196
CEPHULAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CETIRIZINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHLORHEXIDINE,0.0,0.0,420.63547,0.0,0.0,355.46262,52.07801,155.39766
CIPROFLOXACIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CISATRACURIUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLINDAMYCIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLONAZEPAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLONIDINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.72605
CLOPIDOGREL,0.0,0.0,63.18624,92.56796,0.0,0.0,27.607077,760.5685
COMPAZINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COREG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COZAAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DECADRON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLARGINE,0.0,0.0,98.76613,0.0,0.0,0.0,0.0,39.619923
GLUCAGON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.11706
MEPERIDINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LISINOPRIL,0.0,0.0,0.0,28.909199,0.0,0.0,0.0,0.0
LACTULOSE,0.0,0.0,0.0,0.0,0.0,0.0,596.4148,0.0
LANOXIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LANTUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEVAQUIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEVEMIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEVETIRACETAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.440317
LEVOFLOXACIN,0.0,0.0,0.0,24.64582,0.0,0.0,65.80747,56.963608
LEVOTHYROXINE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
